,Year,Month,Lat,Lon,SST,Chla,SSH,SOI,SSS,DO,BT,Q,E,predict_CPUE
215,2017,4,27.0,121.25,18.26998,1.8274,-0.1197,0.2,30.667,11.188,19.814,12.45,6.15,8.895513938003631
216,2017,4,28.0,121.5,16.1013,6.6682234,-0.2065,0.2,28.892,8.64,14.106,0.0,7.68,0.20248981446049474
217,2017,4,27.75,121.5,16.21432,3.3922184,-0.1277,0.2,28.571,9.775,17.871,1.32,0.5,2.0582007115961383
218,2017,4,27.5,121.5,16.76898,2.107506,-0.0879,0.2,29.839,10.026,16.946,18.83,5.9,10.2614833165639
219,2017,4,28.5,121.75,16.06,6.7918887,-0.2058,0.2,29.074,8.291,14.238,0.0,0.0,0.03684845619239252
220,2017,4,28.25,121.75,15.92065,6.7459855,-0.1858,0.2,29.45,8.325,14.053,0.0,0.0,0.17850278460552493
221,2017,4,28.0,121.75,16.181,3.6977208,-0.13,0.2,29.797,8.671,14.08,0.0,1.43,1.431011434443493
222,2017,4,27.75,121.75,16.739,2.5761795,-0.0723,0.2,30.568,9.997,20.231,11.37,10.24,10.44532180161327
223,2017,4,29.5,122.0,14.7353,13.372787,-0.0472,0.2,30.0075,9.1295,17.0475,0.0,0.0,0.3532851901522087
224,2017,4,28.75,122.0,15.54666,5.1385355,-0.1098,0.2,29.447,8.262,13.852,0.0,0.0,0.5353789725881068
225,2017,4,28.5,122.0,15.548,3.7359962,-0.1013,0.2,29.157,9.995,14.654,4.82,9.77,3.3420882591455934
226,2017,4,28.25,122.0,15.91766,2.7363684,-0.1034,0.2,28.914,10.674,16.046,10.61,21.05,6.023381980601545
227,2017,4,28.0,122.0,16.64434,3.1489222,-0.0733,0.2,30.23,10.275,15.965,24.36,23.13,10.8118764299515
228,2017,4,27.75,122.0,17.83932,1.7689242,-0.0459,0.2,31.279,9.345,19.854,10.32,39.53,11.102963041636913
229,2017,4,29.5,122.25,14.547,9.133336,-0.0472,0.2,28.386,8.768,13.431,1.69,0.0,1.285143801036687
230,2017,4,29.25,122.25,14.949,6.524999,-0.1006,0.2,29.189,9.253,13.865,0.0,3.74,0.177161717022563
231,2017,4,29.0,122.0,15.519,10.706711,-0.1066,0.2,28.8555,9.48,15.1625,1.39,0.27,1.346079582548557
232,2017,4,29.0,122.25,15.2563,4.2487206,-0.0861,0.2,29.16,10.1715,16.25,2.015,0.985,2.240791016646305
233,2017,4,28.75,122.25,15.58233,2.9574025,-0.0718,0.2,29.325,10.192,16.894,13.8,11.2,8.041638963653037
234,2017,4,28.5,122.25,15.85,2.4446576,-0.0458,0.2,29.131,11.09,18.633,21.34,7.14,12.56768205361288
235,2017,4,28.25,122.25,16.40634,2.4032085,-0.041,0.2,29.684,9.809,20.149,20.19,34.74,8.150556747222733
236,2017,4,28.0,122.25,17.65667,1.9516853,-0.038,0.2,31.109,10.026,17.635,0.0,2.71,0.6748047366560346
237,2017,4,31.0,122.5,14.49798,4.3323374,0.1852,0.2,17.247,8.987,14.501,0.0,0.0,0.1942726220130635
238,2017,4,30.5,122.5,14.16134,5.6305895,0.0957,0.2,24.958,8.701,14.282,0.0,0.0,0.023929205720180535
239,2017,4,30.25,122.25,13.74432,9.351986,0.0649,0.2,26.427,8.5535,14.434,0.27,0.0,0.1478916245400661
240,2017,4,30.25,122.5,14.0153,7.5027914,0.0649,0.2,27.896,8.406,14.586,0.0,0.0,0.06060143961202846
241,2017,4,30.0,122.5,14.11767,9.934321,0.0274,0.2,27.959,8.688,13.527,0.0,0.0,0.42608023278650475
242,2017,4,29.75,122.5,14.36398,7.6967335,-0.0122,0.2,27.495,8.707,14.659,2.72,1.12,0.2655241565532156
243,2017,4,29.5,122.5,14.70266,4.203317,-0.0863,0.2,28.538,9.066,14.608,0.0,0.0,0.22174573911135864
244,2017,4,29.25,122.5,15.104,3.3553348,-0.0852,0.2,28.644,8.943,16.424,0.0,0.0,0.3615055642366747
245,2017,4,29.0,122.5,15.37765,2.3301787,-0.0774,0.2,29.49,10.353,18.938,16.45,7.73,13.976452627193638
246,2017,4,28.75,122.5,15.80932,2.4942114,-0.0643,0.2,30.086,9.428,19.988,5.35,9.7,4.980862612056477
247,2017,4,28.5,122.5,16.4033,2.2869153,-0.0474,0.2,29.943,9.797,20.015,0.0,42.7,1.7464630190317467
248,2017,4,28.25,122.5,17.27734,1.5617486,-0.0282,0.2,32.359,7.991,19.481,11.7,247.83,12.519439626614357
249,2017,4,31.0,123.0,14.57665,2.8245142,0.0261,0.2,27.192,12.859,14.709,6.78,0.0,3.642775871285737
250,2017,4,30.75,122.75,14.43234,4.4167085,0.057,0.2,28.699,10.418,15.33,2.37,0.21,2.2015382757415356
251,2017,4,30.5,122.75,14.42632,4.021453,0.0175,0.2,27.045,8.933,16.561,3.31,0.34,1.774104414632569
252,2017,4,30.25,122.75,14.35067,3.2570689,-0.0064,0.2,28.488,8.231,16.277,0.0,0.44,0.20386807183006472
253,2017,4,30.25,123.0,14.65,2.441923,-0.0161,0.2,26.448,11.086,17.2,0.0,0.0,1.9822095423505588
254,2017,4,30.0,122.75,14.58767,2.9140897,0.001,0.2,30.128,8.89,14.352,0.0,0.0,0.4746619815561064
255,2017,4,29.5,122.75,15.081,3.085379,-0.0649,0.2,30.054,11.918,16.841,8.13,0.0,8.969991758752622
256,2017,4,29.0,122.75,15.76467,3.0322502,-0.0696,0.2,30.195,10.128,19.677,1.83,29.42,3.244223892616599
257,2017,4,28.75,122.75,16.28365,2.4121108,-0.0533,0.2,30.142,9.905,19.761,12.27,42.96,7.348266706129358
258,2017,4,28.5,122.75,17.022,1.7031908,-0.0418,0.2,31.67,8.361,19.749,1.8,73.55,3.9283822495260745
259,2017,4,31.0,123.0,14.57665,2.8245142,0.0261,0.2,27.192,12.859,14.709,0.93,0.0,3.642775871285737
260,2017,4,30.75,123.0,14.579,2.8559854,0.0121,0.2,29.522,11.696,15.878,13.17,0.0,8.430080090117444
261,2017,4,30.5,123.0,14.678,4.1192284,-0.0084,0.2,30.106,11.152,16.625,51.14,7.24,17.713620876757048
262,2017,4,30.25,123.0,14.65,2.441923,-0.0161,0.2,26.448,11.086,17.2,4.69,0.95,1.9822095423505588
263,2017,4,29.75,123.0,15.246,2.100043,-0.0283,0.2,29.188,9.983,16.824,10.07,0.0,7.705315357948111
264,2017,4,29.5,123.0,15.535,2.621669,-0.0497,0.2,31.794,8.972,16.952,4.9,0.15,4.987593988739037
265,2017,4,31.0,123.25,14.68533,1.7752801,-0.0084,0.2,28.149,12.499,14.713,2.375,16.965,3.875617235540078
266,2017,4,30.75,123.25,14.80132,2.5764751,-0.0145,0.2,30.54,9.933,15.514,50.3,0.88,22.949271478242164
267,2017,4,30.5,123.25,14.90133,2.3784485,-0.0311,0.2,31.261,9.822,16.121,34.41,1.34,21.326781151956325
268,2017,4,30.25,123.25,15.018,2.9778323,-0.0224,0.2,29.268,11.528,17.489,10.72,3.01,9.675622786756671
269,2017,4,30.0,123.25,15.2523,1.872908,-0.0234,0.2,30.285,8.897,15.761,1.85,0.0,2.62715765822592
270,2017,4,29.75,123.25,15.53732,2.237188,-0.0344,0.2,32.239,9.037,16.82,16.0,1.0,11.729584695945375
271,2017,4,29.5,123.25,15.927,2.039407,-0.0424,0.2,32.639,8.952,16.629,0.0,16.08,1.4242131389666555
272,2017,4,30.75,123.5,14.88165,2.4349084,-0.0513,0.2,30.67,9.311,14.938,12.64,1.61,9.491851431932792
273,2017,4,30.5,123.5,14.97,2.112806,-0.0433,0.2,30.693,9.894,15.279,4.6,0.23,7.356993893281663
274,2017,4,30.25,123.5,15.19598,2.0662405,-0.0393,0.2,30.04,11.429,16.577,11.46,0.46,9.756799432110277
275,2017,4,30.5,123.75,14.94732,2.065731,-0.0706,0.2,30.582,9.442,15.402,8.98,2.99,9.540419410094957
276,2018,4,27.0,120.5,18.34664,11.748644,-0.1726,-0.5,30.183,8.632,17.344,17.32289148,0.0,7.216083167162555
277,2018,4,27.25,120.75,18.26434,5.632858,-0.1425,-0.5,30.1355,8.295,16.78,2.72,0.0,3.2165423842259493
278,2018,4,27.5,121.0,18.02032,4.5763426,-0.1143,-0.5,30.088,7.958,16.214,5.42,1.596107509,4.56825139285308
279,2018,4,27.25,121.0,17.98132,3.825387,-0.1234,-0.5,30.566,9.951,17.695,4.551268942,0.0,3.7765371261565734
280,2018,4,27.0,121.0,18.73266,3.2616665,-0.127,-0.5,19.942,8.833,18.378,3.433167189,0.0,3.312534575672637
281,2018,4,27.75,121.25,17.21768,4.714093,-0.0291,-0.5,28.943,8.68,15.552,0.583528149,0.0,1.2286034094204203
282,2018,4,27.25,121.25,18.38067,2.5496495,-0.0777,-0.5,31.93,8.602,18.563,3.321975211,0.0,4.711818503983632
283,2018,4,27.0,121.25,19.90365,2.5625582,-0.0871,-0.5,31.852,8.286,17.945,7.547576689,12.83102889,6.82090501064596
284,2018,4,28.0,121.5,16.70834,7.02626,-0.0592,-0.5,27.941,8.535,14.777,0.975749289,0.380943215,1.2161962684996643
285,2018,4,27.75,121.5,17.02734,2.6728387,-0.039,-0.5,30.527,9.888,16.621,4.47107037,2.65,4.234488244956182
286,2018,4,27.5,121.5,17.842,2.4385796,-0.0522,-0.5,32.879,7.972,19.328,40.22208989,6.850712364,19.35946960163088
287,2018,4,27.25,121.5,19.254,1.7800612,-0.0616,-0.5,30.347,8.33,16.686,5.113912046,1.171651008,5.272756462851929
288,2018,4,27.0,121.5,20.99267,1.107682,-0.0644,-0.5,29.7,9.13,16.024,3.969829297,4.794834974,5.340140745247039
289,2018,4,27.0,121.75,21.91134,1.2110373,-0.0662,-0.5,31.2,8.14,17.39,9.249150898,31.11078029,9.292202529462443
290,2018,4,29.0,122.0,16.00567,9.113687,-0.3935,-0.5,31.136,8.234,18.066,0.0,0.0,0.6506776620118921
291,2018,4,28.75,121.75,16.83465,7.6713815,-0.326,-0.5,28.842,8.373,15.427,0.0,3.234258023,0.21626128606126005
292,2018,4,28.5,121.75,16.592,8.615265,-0.2439,-0.5,29.523,8.304,15.45,0.0,0.26,0.9235117179458823
293,2018,4,28.25,121.75,16.514,6.7945285,-0.1673,-0.5,29.33,8.186,14.142,0.0,0.0,0.17013940489976398
294,2018,4,28.0,121.75,16.87933,3.64576,-0.1036,-0.5,29.393,8.496,16.804,6.666146591,3.35,4.31246710667578
295,2018,4,27.75,121.75,17.80898,2.6796653,-0.0796,-0.5,30.097,9.4,18.225,16.93015436,14.55017344,9.348692194072136
296,2018,4,27.5,121.75,18.96465,1.2996815,-0.0783,-0.5,29.4575,8.394,15.9555,8.380750739,5.375810507,7.111832279921682
297,2018,4,29.5,122.0,14.92333,10.54537,-0.2986,-0.5,30.14,8.864,16.666,0.0,0.0,0.5071490112842623
298,2018,4,28.75,122.0,16.08666,6.248576,-0.3308,-0.5,29.522,8.574,13.976,0.0,0.0,1.1544102931381577
299,2018,4,28.5,122.0,16.154,5.030533,-0.2669,-0.5,30.183,8.292,15.107,3.190566509,0.0,2.2840310160760398
300,2018,4,28.25,122.0,16.74798,3.3982813,-0.2125,-0.5,29.808,8.53,15.695,2.898392636,3.88,2.6670834243034927
301,2018,4,28.0,122.0,17.77267,3.0931232,-0.1705,-0.5,30.756,10.296,18.792,1.088946231,3.329615162,1.7929043115616494
302,2018,4,27.75,122.0,19.41598,2.1486354,-0.1268,-0.5,31.498,10.151,18.855,6.607999941,2.89650508,4.062572316294733
303,2018,4,31.0,122.25,14.22167,5.998592,-0.1056,-0.5,18.081,8.902,18.319,0.0,0.0,0.351718803697181
304,2018,4,29.5,122.25,14.69665,10.057621,-0.2986,-0.5,28.882,8.43,14.581,0.0,0.0,0.6596575734811108
305,2018,4,29.25,122.25,15.34667,6.9355793,-0.3551,-0.5,29.39,8.545,13.566,0.0,0.0,0.7006513623268944
306,2018,4,29.0,122.25,15.69732,9.031015,-0.3514,-0.5,30.029,8.693,14.716,22.35785806,0.0,8.525110992053243
307,2018,4,28.75,122.25,16.013,3.2386742,-0.3115,-0.5,30.79,8.379,15.23,6.313918978,9.24,4.813214493502512
308,2018,4,28.5,122.25,16.60198,2.4749615,-0.2648,-0.5,31.894,8.804,18.275,2.332698839,0.0,2.4496661465679606
309,2018,4,28.25,122.25,17.77633,3.0988314,-0.2084,-0.5,32.217,9.568,19.034,2.10859927,1.882357104,2.0430944544777425
310,2018,4,28.0,122.25,19.419,2.2689128,-0.1976,-0.5,32.336,10.506,18.682,0.0,7.52613471,2.808476870534157
311,2018,4,30.25,122.25,13.81332,9.442987,-0.0243,-0.5,28.37,9.74,18.4,3.84953144,0.485,2.2313101966296958
312,2018,4,30.25,122.5,14.0283,7.3197794,-0.0243,-0.5,24.404,8.987,18.109,0.0,0.0,0.13084764221569367
313,2018,4,29.5,122.5,14.89898,4.339589,-0.2505,-0.5,29.559,9.064,15.305,1.139488039,0.77,1.3392305549320391
314,2018,4,29.25,122.5,15.687,4.2195683,-0.2792,-0.5,30.737,11.429,16.027,9.614430329,0.820155706,7.740466866865271
315,2018,4,29.0,122.5,16.13366,3.445675,-0.2745,-0.5,31.194,9.426,18.319,9.57,1.3,5.4365460507292385
316,2018,4,28.75,122.5,16.69433,3.7466164,-0.2667,-0.5,31.166,9.18,18.336,0.0,7.476511843,1.0495653163316492
317,2018,4,28.5,122.5,17.712,2.6540961,-0.2314,-0.5,33.999,7.449,18.553,0.0,41.06,0.6140191482006265
318,2018,4,28.25,122.5,19.1833,1.4192215,-0.1967,-0.5,31.894,9.323,18.928,5.52,2.240670716,5.390891757081176
319,2018,4,30.75,122.75,13.80764,4.131156,0.1427,-0.5,30.288,7.538,14.481,0.0,0.955699646,0.4315524519712466
320,2018,4,30.5,122.75,14.074,3.3583438,0.118,-0.5,27.332,8.758,16.231,0.0,0.0,0.30410645912267564
321,2018,4,30.25,123.0,14.504,2.1500568,-0.0875,-0.5,29.934,8.664,18.502,0.0,0.378457438,2.010622778032646
322,2018,4,30.0,122.75,14.69366,3.9729774,-0.0801,-0.5,30.73,9.207,14.066,6.316194453,1.500938546,4.539344916005124
323,2018,4,30.0,123.0,15.034,2.5196192,-0.0731,-0.5,30.983,9.058,14.835,16.53336103,0.565295568,15.683975170882988
324,2018,4,29.75,122.75,15.017,3.2217436,-0.1435,-0.5,30.79,10.661,17.308,9.324197825,0.0,8.168598839793749
325,2018,4,29.5,122.75,15.53533,3.0138323,-0.1704,-0.5,30.409,11.913,17.816,10.47593842,0.0,8.886249666380904
326,2018,4,29.25,122.75,16.2913,2.3716946,-0.1913,-0.5,32.05,9.39,18.638,9.746713508,0.775468447,1.1537413579798672
327,2018,4,29.0,122.75,16.89233,2.468711,-0.1913,-0.5,31.942,9.276,18.447,0.0,2.482910507,0.6924312114775102
328,2018,4,28.75,122.75,17.77032,1.2002854,-0.1692,-0.5,33.303,8.001,18.438,13.55291185,0.0,5.063685047530885
329,2018,4,28.5,122.75,18.77334,1.1408315,-0.1471,-0.5,34.15,7.236,18.489,0.0,43.37008006,0.9912040982868262
330,2018,4,31.0,123.0,13.67965,1.9563736,0.0849,-0.5,30.941,8.445,18.58,0.0,1.10273036,0.6189853894574417
331,2018,4,30.75,123.0,14.09133,2.3271015,0.1198,-0.5,29.599,7.924,15.45,0.0,0.802856636,0.8804481490518705
332,2018,4,30.5,123.0,14.28967,2.757365,0.0635,-0.5,28.746,8.833,16.812,0.355719471,1.65,1.2048194840826332
333,2018,4,30.25,123.0,14.504,2.1500568,-0.0875,-0.5,29.934,8.664,18.502,0.0,1.77669988,2.010622778032646
334,2018,4,30.0,123.0,15.034,2.5196192,-0.0731,-0.5,30.983,9.058,14.835,22.4180705,1.766134711,15.683975170882988
335,2018,4,29.75,123.0,15.467,2.4610906,-0.0673,-0.5,30.905,10.723,18.272,10.08758556,0.0,8.073216892553962
336,2018,4,29.5,123.0,16.11932,2.1468194,-0.0707,-0.5,31.189,10.444,18.406,9.192045218,10.40778649,7.0412325203827475
337,2018,4,29.25,123.0,16.85598,1.8355345,-0.0712,-0.5,32.699,8.654,18.428,0.0,0.151332554,0.5334124448659783
338,2018,4,29.0,123.0,17.47433,1.4470814,-0.1183,-0.5,33.266,8.161,18.58,3.71535306,24.34609058,2.5542710055206617
339,2018,4,31.0,123.25,14.05532,2.0990655,-0.1213,-0.5,30.764,10.524,14.386,0.675,12.6394284,4.361163992688483
340,2018,4,30.75,123.25,14.38998,2.5865402,-0.1076,-0.5,30.986,9.324,15.107,0.0,7.126394954,1.1686237062123417
341,2018,4,30.5,123.25,14.65167,2.9282231,-0.0871,-0.5,30.711,10.911,15.747,4.882433734,3.194115527,6.04412589340783
342,2018,4,30.25,123.25,14.98998,2.5286098,-0.0742,-0.5,30.702,11.066,16.308,7.79262788,7.03,12.407294713013819
343,2018,4,30.0,123.25,15.415,2.1092362,-0.0582,-0.5,31.393,8.914,14.836,1.842023312,0.0,2.613851875908862
344,2018,4,29.75,123.25,15.85098,2.0420752,-0.0611,-0.5,32.118,8.965,18.333,5.091463607,7.460516328,4.758155848194883
345,2018,4,29.5,123.25,16.46966,1.8435961,-0.0681,-0.5,31.856,9.157,18.744,8.6,9.28950595,6.068131460220458
346,2018,4,30.75,123.5,14.47665,2.10957,-0.0943,-0.5,30.882,9.868,18.275,7.906242523,12.60454218,6.8329577127765555
347,2018,4,30.5,123.5,14.952,2.760446,-0.0671,-0.5,30.921,10.221,15.748,8.487682168,7.324802879,8.65923267201481
348,2018,4,30.25,123.5,15.23766,2.5477347,-0.06,-0.5,30.992,10.149,15.304,9.249150898,9.318071545,10.158782222206613
349,2018,4,30.0,123.5,15.57034,2.080478,-0.0591,-0.5,31.641,9.19,14.836,5.753219973,1.03,5.466819971714336
350,2018,4,30.5,123.75,14.95233,1.8898511,-0.078,-0.5,30.797,10.364,13.994,29.29705564,0.0,18.993261099962055
351,2019,4,27.5,120.5,17.13,21.054512,-0.171,0.7,28.5,9.7,14.7,0.0,0.0,1.844734318415143
352,2019,4,27.0,120.5,17.15765,9.852761,-0.1903,0.7,26.2,9.091,15.435,4.5062,0.0,3.106581568062137
353,2019,4,27.25,120.75,16.961,9.774401,-0.1588,0.7,27.6,8.5,15.6,11.98990401,1.656122555,5.949559857068984
354,2019,4,27.25,121.0,16.91165,4.3238115,-0.1353,0.7,28.954,7.993,15.767,0.0,0.0,2.6402019584841963
355,2019,4,27.0,120.75,16.92166,3.0633197,-0.1873,0.7,30.142,8.09,16.428,6.072,0.0,4.349935845360568
356,2019,4,27.5,121.0,16.56634,5.912089,-0.1804,0.7,28.895,8.126,14.943,2.958,6.749152373,1.865249206823584
357,2019,4,27.25,121.0,16.91165,4.3238115,-0.1353,0.7,28.954,7.993,15.767,13.93575493,0.0,2.6402019584841963
358,2019,4,27.0,121.0,17.34033,2.0212927,-0.1602,0.7,30.857,8.076,18.348,5.072559658,0.933,5.682891832260108
359,2019,4,28.0,121.25,15.828,23.289207,-0.293,0.7,25.083,7.964,16.873,0.0,0.0,0.04508302004641851
360,2019,4,27.75,121.25,15.834,9.273159,-0.2501,0.7,26.808,8.319,15.717,0.0,2.48153105,0.14459141806556453
361,2019,4,27.5,121.25,16.54333,5.023203,-0.1646,0.7,30.129,8.933,16.239,2.508171016,1.441477595,1.6446581823012227
362,2019,4,27.0,121.25,18.56332,1.8959504,-0.1248,0.7,32.878,8.641,19.936,13.32195575,2.764934212,13.399514459072115
363,2019,4,28.25,121.25,16.466,16.398178,-0.1584,0.7,29.856,8.1165,19.023,0.0,0.0,0.28504612359242354
364,2019,4,28.25,121.5,15.73165,21.819202,-0.1584,0.7,26.834,7.592,18.11,0.0,0.0,0.08373512285911477
365,2019,4,28.0,121.5,15.79467,10.354186,-0.1781,0.7,26.976,8.037,15.95,0.0,0.0,0.10066812595147656
366,2019,4,27.75,121.5,16.36132,4.4279976,-0.166,0.7,27.673,13.512,17.114,2.639201329,0.0,2.753306573305233
367,2019,4,27.5,121.5,17.51666,2.0966713,-0.1296,0.7,30.746,9.477,19.99,37.36680593,54.37510896,7.422971049465792
368,2019,4,27.25,121.5,18.86498,2.2221148,-0.0715,0.7,27.216,7.9445,16.416,1.921901485,0.220546072,2.841220805434961
369,2019,4,27.0,121.5,19.82733,2.1443655,-0.071,0.7,27.6355,10.9045,15.918,7.459,0.537465218,4.785044634718373
370,2019,4,28.75,121.75,16.25134,10.829544,-0.0486,0.7,29.674,10.577,18.0665,0.0,0.0,2.785628925276843
371,2019,4,28.75,122.0,15.641,8.25316,-0.0572,0.7,31.022,9.275,19.825,0.0,0.0,1.3783818524682836
372,2019,4,28.5,121.75,16.169,8.6048155,-0.0343,0.7,27.598,8.297,14.722,0.0,0.0,0.16457917608744066
373,2019,4,28.25,121.75,15.81365,8.487453,-0.0409,0.7,28.602,11.677,16.143,0.684853592,0.05803844,2.4334853150114237
374,2019,4,28.0,121.75,16.338,4.4273586,-0.0633,0.7,29.123,8.284,15.539,9.478825195,20.86627832,4.81423211790957
375,2019,4,27.75,121.75,17.63333,1.6561874,-0.086,0.7,31.298,9.073,19.66,35.07907802,19.03802704,24.859901456244437
376,2019,4,27.5,121.75,19.349,1.5289656,-0.0938,0.7,29.344,10.057,15.532,4.0587,159.456,5.190036023684085
377,2019,4,27.0,121.75,20.51098,2.2668264,-0.0407,0.7,30.692,8.755,17.2905,17.50097948,1.225,12.221121217356865
378,2019,4,29.5,122.0,14.78,13.021995,0.0045,0.7,31.3105,9.195,19.277,0.0,0.0,0.26578265842484394
379,2019,4,28.5,122.0,15.73165,6.5656095,-0.0361,0.7,30.086,8.437,14.921,0.0,0.0,0.23372810912538577
380,2019,4,28.25,122.0,16.14333,3.6200168,-0.0128,0.7,30.245,8.744,15.462,0.0,0.186815496,0.8512884019392615
381,2019,4,28.0,122.0,17.55532,2.179862,-0.0102,0.7,31.323,9.317,18.894,5.507691097,38.50738891,6.826654114182463
382,2019,4,27.75,122.0,19.60833,1.7756065,-0.0292,0.7,34.209,6.919,18.527,5.069002463,143.4438767,6.442606397644218
383,2019,4,30.5,122.25,14.202,16.59426,-0.0395,0.7,23.797,8.603,14.416,0.0,0.0,0.09217862779356945
384,2019,4,29.5,122.0,14.78,13.021995,0.0045,0.7,30.803,7.99375,17.61975,0.0,0.0,0.13940248301446911
385,2019,4,29.25,122.25,15.24233,6.1301703,-0.11,0.7,29.1,8.531125,17.166125,0.0,0.0,0.34779295837913127
386,2019,4,29.0,122.25,15.53198,4.402514,-0.1219,0.7,27.397,9.0685,16.7125,0.0,0.806568492,0.18356853244395488
387,2019,4,28.75,122.25,15.866,3.9103336,-0.115,0.7,28.9075,8.724375,17.139375,0.0,3.55468375,0.3362707131045011
388,2019,4,28.5,122.25,16.345,2.962082,-0.0845,0.7,30.418,8.38025,17.56625,2.373877721,12.72086172,2.4304371856215132
389,2019,4,28.25,122.25,17.68133,2.1327069,-0.0594,0.7,30.997,9.534,19.009,0.0,17.0851858,1.662014550186056
390,2019,4,28.0,122.25,19.678,2.0969083,-0.0516,0.7,33.439,7.692,18.42,15.68327624,76.56457388,11.981940729989914
391,2019,4,31.0,122.5,15.01165,5.115417,-0.1488,0.7,25.582,8.531,15.005,0.0,0.0,0.7835142782578572
392,2019,4,29.75,122.5,14.81832,7.6221485,-0.0001,0.7,33.31425,7.794,18.462,0.0,0.0,0.24907066330176653
393,2019,4,29.75,122.25,14.24334,16.218279,0.07,0.7,26.0585,8.4865,15.63825,0.0,0.0,0.17328733967550192
394,2019,4,29.5,122.5,14.99764,5.04212,-0.0613,0.7,33.1895,7.896,18.504,0.0,0.0,0.3390499173253092
395,2019,4,29.25,122.5,15.72598,3.563836,-0.0916,0.7,26.535,8.442,16.2715,1.266361317,0.0,1.173677447945939
396,2019,4,29.0,122.5,16.22366,3.689601,-0.0927,0.7,33.06475,7.998,18.546,0.0,1.043918074,0.3417270499627656
397,2019,4,28.5,122.5,17.81698,2.315502,-0.0654,0.7,27.0115,8.3975,16.90475,3.570745929,7.19416,2.8477517370185574
398,2019,4,28.25,122.5,19.646,2.259475,-0.0694,0.7,32.94,8.1,18.588,12.1618615,82.19740873,9.547378008621067
399,2019,4,30.5,122.75,15.02966,3.6182547,-0.1109,0.7,27.488,8.353,17.538,2.278976078,0.0,2.124079038604378
400,2019,4,30.25,122.75,15.06567,4.147457,-0.0805,0.7,29.691,9.168,16.888,1.866159071,0.0,1.831866812612502
401,2019,4,30.25,123.0,15.452,3.69669,-0.0656,0.7,30.301,9.555,17.828,6.412801173,0.0,2.61426575365484
402,2019,4,30.0,123.0,15.73766,1.605958,-0.0637,0.7,30.438,10.266,18.424,8.240403238,0.0,6.011569606301904
403,2019,4,29.75,122.75,15.418,3.183325,-0.0487,0.7,30.4515,8.159,18.4835,2.017347895,0.0,1.7963502966566511
404,2019,4,29.5,122.75,15.54965,2.484332,-0.066,0.7,31.858,8.76,18.63,0.0,0.199202904,1.0245814570328382
405,2019,4,29.0,122.75,17.31332,1.7328486,-0.0898,0.7,30.917,9.9625,17.676,0.248114331,26.36604437,0.4376681929313846
406,2019,4,28.75,122.75,18.02566,2.5019765,-0.0646,0.7,29.5375,9.608,18.1195,1.678995904,18.18822113,1.7261310128668312
407,2019,4,28.5,122.75,19.24398,2.019447,-0.042,0.7,33.415,7.965,19.429,1.230233558,14.9701,4.69775104525915
408,2019,4,31.0,123.0,15.30633,2.9423149,-0.0978,0.7,31.0,9.659,16.928,2.728469977,0.0,4.2463549203298845
409,2019,4,30.75,123.0,15.346,2.4707937,-0.0968,0.7,32.516,7.199,17.952,3.619550242,0.0,4.008959310986703
410,2019,4,30.5,123.0,15.342,2.671793,-0.0733,0.7,28.637,8.95,17.815,18.03949337,0.0,7.832189364160264
411,2019,4,30.25,123.0,15.452,3.69669,-0.0656,0.7,30.301,9.555,17.828,0.0,0.0,2.61426575365484
412,2019,4,30.0,123.0,15.73766,1.605958,-0.0637,0.7,30.438,10.266,18.424,3.731401111,0.0,6.011569606301904
413,2019,4,29.75,123.0,15.92233,3.6324685,-0.0696,0.7,31.7285,8.365,17.5025,1.272865902,0.0,1.6918189411806792
414,2019,4,29.5,123.0,16.40234,2.6524742,-0.0807,0.7,30.621,9.543,17.4405,0.0,0.0,0.7224505104454009
415,2019,4,29.25,123.0,17.11932,1.7320017,-0.0866,0.7,30.699,8.948,17.28,0.0,4.448347442,0.5612206302717588
416,2019,4,29.0,123.0,18.29165,1.3942021,-0.0733,0.7,30.79,9.949,17.667,0.0,1.506755938,0.7673636419713725
417,2019,4,31.0,123.25,15.341,4.387188,-0.066,0.7,30.941,9.531,17.053,3.524232536,0.0,4.389402989308844
418,2019,4,30.75,123.25,15.57598,4.018785,-0.0495,0.7,30.96,10.355,17.894,19.82241363,1.470307147,13.13237647702609
419,2019,4,30.5,123.25,15.766,4.084635,-0.0552,0.7,29.083,11.385,18.485,23.72273557,0.0,11.989855789195612
420,2019,4,30.25,123.25,15.97866,3.2270083,-0.0607,0.7,31.618,9.197,18.264,0.240595715,0.501241073,2.2719015722986127
421,2019,4,30.0,123.25,16.33898,1.3241391,-0.0597,0.7,31.448,9.769,18.794,0.0,0.0,4.439606732051786
422,2019,4,29.75,123.25,16.57333,1.3121084,-0.0562,0.7,32.1305,9.6065,17.657,2.095187685,0.199869878,2.8446443167210056
423,2019,4,30.75,123.5,15.65267,3.5891218,-0.0153,0.7,32.813,9.444,16.52,21.37999569,1.245436642,12.24176144644116
424,2019,4,30.5,123.5,15.834,2.8734024,-0.0426,0.7,31.576,9.584,18.159,15.995823,0.0,10.221135022212442
425,2019,4,30.25,123.5,16.17266,2.9842644,-0.0586,0.7,31.78,9.137,17.943,0.0,0.311435961,0.9394079521775458
426,2019,4,30.5,123.75,15.65267,2.3546388,-0.0163,0.7,31.694,9.581,17.129,17.28796629,0.754125279,12.494295299849576
